,name,desc,score,c_score,price,category,accessibility,schedule,web,search_parameters,phone,address,lat,lon
199,EcoParque Comuna 13,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Actividades

Senderismo
    Servicios

Columpios

Mesas de pícnic

Parrilla para barbacoa

Sanitario público
    Menores

Área de juegos

Es recomendable para cumpleaños infantiles

Ideal para ir con niños

Rutas de senderismo adecuadas para niños
    Mascotas

Parque para perros

Se permiten perros",4.2,638.0,,Parque ecológico,No accesible con silla de ruedas,"9 .,9 pm.",http://facebook.com/EcoParque13,Comuna San Javier Parques temático,300 8137427 ,"Cra 117, Medellín, San Cristóbal, Medellín, Antioquia",6.2583258,-75.6331528
200,Pared De Agua,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Servicios

Área para patinetas

Cancha de básquetbol

Columpios
    Menores

Área de juegos

Ideal para ir con niños
    Mascotas

Parque para perros

Se permiten perros",4.3,1133.0,,Parque,Accesible con silla de ruedas,"6 .,None",,Comuna San Javier Parques temático,,"Cl 42 #10557, San Javier, Medellín, San Javier, Medellín, Antioquia",6.25549,-75.620066
201,Parque de Los Sentidos,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Actividades

Senderismo
    Servicios

Columpios
    Menores

Área de juegos

Ideal para ir con niños

Rutas de senderismo adecuadas para niños
    Mascotas

Parque para perros

Se permiten perros",4.5,496.0,,Parque,Accesible con silla de ruedas,"6 .,None",,Comuna San Javier Parques temático,,"Betania, Medellín, San Javier, Medellín, Antioquia",6.244233,-75.6165369
202,Parque San Javier,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Servicios

Cancha de básquetbol

Columpios
    Menores

Área de juegos

Ideal para ir con niños
    Mascotas

Se permiten perros",4.3,375.0,,Parque,Accesible con silla de ruedas,"9 .,6 .",,Comuna San Javier Parques temático,,"Cl 42 #105-58, El Danubio, Medellín, San Javier, Medellín, Antioquia",6.2575512,-75.6149459
203,Viva Laureles Centro Comercial,"Información  Centro comercial cubierto con supermercado, patio de comidas y varias tiendas de ropa y artículos para el hogar.
    Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Opciones de servicio

Servicios en el lugar
    Qué ofrece

Juegos de arcade
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de débito

Tarjetas de crédito",4.6,15686.0,,Centro comercial,Accesible con silla de ruedas,"9 .,9 pm.",http://www.ccviva.com/laureles,Comuna San Javier Centros comerciales,42506012 ,"Cra. 81 #37-100, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia",6.2461008,-75.6021567
204,Mall Juan XXlll,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas",5.0,2.0,,Centro comercial,Accesible con silla de ruedas,"9 .,6 .",,Comuna San Javier Centros comerciales,,"Estación Metrocable, Cl. 48f, Juan XXIII, Medellín, San Javier, Medellín, Antioquia",6.2660381,-75.6131157
205,Centro Comercial Los Molinos,"Información  Centro comercial contemporáneo con restaurantes informales, un cine y áreas de juegos para niños.
    Accesibilidad

Entrada accesible para personas en silla de ruedas

Espacio accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Opciones de servicio

Compras en tienda

Servicios en el lugar
    Qué ofrece

Juegos de arcade
    Servicios

Sanitarios unisex

Tiene Wi-Fi gratis
    Pagos

Tarjetas de débito

Tarjetas de crédito
    Menores

Área de juegos",4.6,21745.0,,Centro comercial,Accesible con silla de ruedas,"12 pm.,9 pm.",https://losmolinos.com.co/,Comuna San Javier Centros comerciales,(604) 2383505 ,"Cl. 30A #82A-26, Medellín, Belén, Medellín, Antioquia",6.23317,-75.60418
206,MALL ZONA URBANA,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas",5.0,3.0,,Centro comercial,Accesible con silla de ruedas,,,Comuna San Javier Centros comerciales,,"Cra. 102a #47c-26, Antonio Narino, Medellín, San Javier, Medellín, Antioquia",6.258928,-75.6173039
207,Arkadia Centro Comercial,"Información  Centro comercial elegante y contemporáneo con un supermercado y cadenas minoristas, patio de comidas y cine.
    Accesibilidad

Entrada accesible para personas en silla de ruedas

Espacio accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas
    Opciones de servicio

Compras en tienda

Servicios en el lugar
    Qué ofrece

Juegos de arcade
    Servicios

Sanitario

Tiene Wi-Fi gratis
    Pagos

Pagos con dispositivos móviles mediante NFC

Tarjetas de débito

Tarjetas de crédito
    Menores

Área de juegos",4.7,21156.0,,Centro comercial,Accesible con silla de ruedas,"12 pm.,9 pm.",https://www.arkadiacentrocomercial.com/,Comuna San Javier Centros comerciales,(604) 5907070 ,"Cra. 70 #1-141, Medellín, Belén, Medellín, Antioquia",6.2121904,-75.5946923
208,Pared De Agua,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Servicios

Área para patinetas

Cancha de básquetbol

Columpios
    Menores

Área de juegos

Ideal para ir con niños
    Mascotas

Parque para perros

Se permiten perros",4.3,1133.0,,Parque,Accesible con silla de ruedas,"6 .,None",,Comuna San Javier Parques de atracciones,,"Cl 42 #10557, San Javier, Medellín, San Javier, Medellín, Antioquia",6.25549,-75.620066
209,Parque San Javier,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Servicios

Cancha de básquetbol

Columpios
    Menores

Área de juegos

Ideal para ir con niños
    Mascotas

Se permiten perros",4.3,375.0,,Parque,Accesible con silla de ruedas,"9 .,6 .",,Comuna San Javier Parques de atracciones,,"Cl 42 #105-58, El Danubio, Medellín, San Javier, Medellín, Antioquia",6.2575512,-75.6149459
210,EcoParque Comuna 13,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Actividades

Senderismo
    Servicios

Columpios

Mesas de pícnic

Parrilla para barbacoa

Sanitario público
    Menores

Área de juegos

Es recomendable para cumpleaños infantiles

Ideal para ir con niños

Rutas de senderismo adecuadas para niños
    Mascotas

Parque para perros

Se permiten perros",4.2,638.0,,Parque ecológico,No accesible con silla de ruedas,"9 .,9 pm.",http://facebook.com/EcoParque13,Comuna San Javier Parques de atracciones,300 8137427 ,"Cra 117, Medellín, San Cristóbal, Medellín, Antioquia",6.2583258,-75.6331528
211,Parque de La Paz,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Servicios

Sanitario público
    Menores

Ideal para ir con niños
    Mascotas

Se permiten perros",4.7,379.0,,Parque,Accesible con silla de ruedas,"6 .,None",,Comuna San Javier Parques de atracciones,,"Veinte De Julio, Medellín, San Javier, Medellín, Antioquia",6.2511206,-75.6217825
212,El socorro,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas
    Servicios

Columpios
    Menores

Área de juegos

Ideal para ir con niños
    Mascotas

Se permiten perros",4.5,49.0,,Parque,Accesible con silla de ruedas,,,Comuna San Javier Parques de atracciones,,"Cl 48DD #101-70, El Socorro, Medellín, San Javier, Medellín, Antioquia",6.2603468,-75.6170659
213,Pared De Agua,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Servicios

Área para patinetas

Cancha de básquetbol

Columpios
    Menores

Área de juegos

Ideal para ir con niños
    Mascotas

Parque para perros

Se permiten perros",4.3,1133.0,,Parque,Accesible con silla de ruedas,"6 .,None",,Comuna San Javier Parques acuaticos,,"Cl 42 #10557, San Javier, Medellín, San Javier, Medellín, Antioquia",6.25549,-75.620066
214,Parque Acuatico Tulio Ospina,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas
    Servicios

Sanitario

Restaurante
    Menores

Ideal para ir con niños",3.7,94.0,,Parque acuático,Accesible con silla de ruedas,"12 .,12 .",,Comuna San Javier Parques acuaticos,,"Regional #s/n, Panamericano, Bello, Antioquia",6.3330996,-75.5491554
215,Kanaloa Parque Acuático,"Información  Centro acuático al aire libre que cuenta con diversas piscinas y toboganes, un río lento y restaurantes.
    Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas
    Servicios

Restaurante

Sanitario
    Menores

Ideal para ir con niños",4.5,3367.0,,Parque acuático,Accesible con silla de ruedas,"9 .,6 pm.",http://kanaloaparqueacuatico.co/,Comuna San Javier Parques acuaticos,317 6802168 ,"RECTA EL PASO, KILÓMETRO 4 HACIA, DESPUÉS DE PUENTE AMARILLO QUE CRUZA EL RÍO, Santa Fé de Antioquia, Antioquia",6.533193,-75.8197124
216,Acuaparque Ditaires,"Información  Parque acuático grande con sauna, piscina de olas, toboganes, zona para niños y canchas de deportes.
    Accesibilidad

Entrada accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas
    Servicios

Restaurante

Sanitario
    Público usual

Recomendable para ir en familia
    Menores

Ideal para ir con niños",4.4,5879.0,,Parque acuático,Accesible con silla de ruedas,"9 .,6 pm.",https://www.comfenalcoantioquia.com.co/personas/sedes/acuaparque-ditaires/,Comuna San Javier Parques acuaticos,(604) 4443635 ,"Cl. 36 #59-69, Pilsen, Itagüi, Antioquia",6.169487,-75.6281441
217,Aeroparque Juan Pablo II,"Información  Parque acuático con toboganes y piscinas, además de áreas para correr carreras, caminar y andar en bicicleta.
    Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas
    Servicios

Espacio para guardar equipaje

Restaurante

Sanitario

Wi-Fi

Tiene Wi-Fi gratis
    Público usual

Amigable con LGBTQ+

Espacio seguro para personas transgénero

Recomendable para ir en familia
    Planificación

Se recomienda comprar las entradas con anticipación
    Menores

Área de juegos

Ideal para ir con niños",4.4,14932.0,,Parque acuático,Accesible con silla de ruedas,,http://www.aeroparquejuanpablo.gov.co/,Comuna San Javier Parques acuaticos,(604) 3401210 ,"Cra. 70 #16, Guayabal, Medellín, Guayabal, Medellín, Antioquia",6.2200154,-75.5917358
218,Parque Comfama Copacabana,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas

Estacionamiento accesible para personas en silla de ruedas

Sanitarios accesibles para personas en silla de ruedas
    Aspectos destacados

Presentaciones en vivo
    Servicios

Restaurante

Sanitario
    Planificación

Se recomienda comprar las entradas con anticipación
    Menores

Ideal para ir con niños",4.6,1989.0,,Parque acuático,Accesible con silla de ruedas,"9 .,6 pm.",https://www.comfama.com/cultura-y-ocio/parques/parque-copacabana/,Comuna San Javier Parques acuaticos,316 4686483 ,"Autopista Nte. #Kilometro 23, Medellín, Copacabana, Antioquia",6.376386,-75.4861586
219,Parque de San Joaquín,"Información  Accesibilidad

Entrada accesible para personas en silla de ruedas
    Menores

Ideal para ir con niños
    Mascotas

Se permiten perros",4.2,73.0,,Parque,Accesible con silla de ruedas,"6 .,6 .",,Comuna San Javier Parques acuaticos,,"Cra. 68 #1-81, Laureles - Estadio, San Joaquin, Medellín, Laureles, Medellín, Antioquia",6.2441619,-75.5877503
